,index,channel_subCount,channel_viewCount,title_on_youtube,up_time,log_view,y
1979,1979,8885706,4828037786,[shinee - all day all night] comeback stage | m countdown 180531 ep.572,200,13.89022463211535,0
1980,1980,32876,21490822,beats in the woods,1500,6.375024819828097,0
1981,1981,5441,6813787,twinkle twinkle little star -  israel kamakawiwo'ole,3150,14.2107940084653,0
1982,1982,30,2594,aziza,1000,4.787491742782046,0
1983,1983,826,1753292,lady gaga - telephone (ft beyonce) (live),3035,14.376824902535278,0
1984,1984,1693164,40745212,beauty and a beat (dj laszlo body rock club mix),1469,7.560080465021827,0
1985,1985,130,142475,gift to xback,360,7.756623334538858,0
1986,1986,21,27869,nothing left but love (original edit),1416,3.8918202981106265,0
1987,1987,171,81876,poor man blues,1200,10.172751039463892,0
1988,1988,8890,3535780,every little thing (live),46,7.993957547573565,0
1989,1989,60,805720,girl like me,431,11.199159479184567,0
1990,1990,12,15536,traficando,166,7.68937110752969,0
1991,1991,0,104,pussycat,1700,3.58351893845611,0
1992,1992,971,126627,the night,74,7.404279118037268,0
1993,1993,252,244898,dj food - a trick of the ear (album edit),2511,8.412721169819527,0
1994,1994,351,375184,the man who played god (feat. suzanne vega) (feat. suzanne vega),384,6.249975242259483,0
1995,1995,17770,24898361,off da pole,564,10.025572433086365,0
1996,1996,2894,1428088,the deele - just my luck [1983],3195,12.506636391812515,0
1997,1997,11530530,7286870496,"michael giacchino - grabbing a photo opportunity (from ""coco""/audio only)",402,11.347331223308466,0
1998,1998,27213,25038781,te quiero de gratis,744,3.9318256327243257,0
1999,1999,34802,30348159,seod,1273,6.643789733147672,0
2000,2000,0,778534762,kehlani - be alright [official audio],1329,14.569095048681273,0
2001,2001,8813327,8106456026,serena ryder - live in south carolina (part 1),3254,10.135194334510826,0
2002,2002,1166,75364,me gusta (feat. jorge villamizar),126,5.351858133476067,0
2003,2003,9379,4257851,lo que fue de los dos,393,8.768885326134862,0
2004,2004,3611,1614920,if i lose (outtake/remastered 2000),593,7.322510433997394,0
2005,2005,451,42286,percussion map (parts 1 & 2),1488,5.209486152841421,0
2006,2006,3187,6147073,heroin (demo),571,8.04012466444838,0
2007,2007,43,11294,you should've listened,1499,6.556778356158042,0
2008,2008,3160,1113786,music to my ears,319,6.668228248417403,0
2009,2009,231211,47830405,lost,920,10.458521430966439,0
2010,2010,34038358,18142753361,justin bieber - all i want is you (audio),2603,15.854755560527504,0
2011,2011,1735,771349,numbers in action (sticky remix),1495,5.616771097666572,0
2012,2012,76707,13816838,de la soul - property of spitkicker.com (feat. roc marciano) (official audio),843,12.491161358129355,0
2013,2013,10567,8233635,un buen carino habia deseado,189,9.729193687429403,0
2014,2014,64,66988,kalandar,1101,8.546557800046141,0
2015,2015,9,4881,slave - thrill me,2329,8.377241230988792,0
2016,2016,822,223388,kerosene dreams,165,9.351145248567203,0
2017,2017,65,34879,nos afete,393,6.558197802812269,0
2018,2018,438,159495,channel islands,451,7.996317231796746,0
2019,2019,26,22161,nitzotzot  |  yaakov shwekey | текст песни -  kараоке,895,6.0473721790462776,0
2020,2020,69772,16456902,electric daisy violin,690,11.725735812144647,0
2021,2021,70,93544,lisa - axxxis,846,10.797409968548275,0
2022,2022,1247,780106,ain't enough for me,1500,7.623153068476902,0
2023,2023,3330,2079278,born and raised in black and white,666,7.077498053569231,0
2024,2024,11530531,7286870496,"mrs. whatsit, mrs. who and mrs. which (from ""a wrinkle in time""/audio only)",283,10.499765839127752,0
2025,2025,1,256,beza (feat. tesfaye negatu),688,4.30406509320417,0
2026,2026,36624,29406307,mechanix (remastered),193,10.699078499172499,0
2027,2027,1285,1407531,a car accident,311,8.079927770758275,0
2028,2028,428531,279539641,wouldn't leave,199,15.401431501468098,0
2029,2029,6134,19107284,shakira - la pared,4491,15.548073302112622,0
2030,2030,7881,5092889,hay victoria (en vivo),375,11.282215863146103,0
2031,2031,1419,1068318,t.i.t.s./f & j,1672,8.378620541552298,0
2032,2032,3249429,1540780001,young thug - riri [official audio],843,16.394239311223032,0
2033,2033,118,100765,ac/dc - shot of love,1234,11.474766587869457,0
2034,2034,1122,405031,hitch hiker (feat. ddm),879,5.986452005284438,0
2035,2035,32,4372,quisiera,1273,3.258096538021482,0
2036,2036,1255,675452,can't go back,214,8.000349495324684,0
2037,2037,3839,1831292,you do u,1207,6.694562058521095,0
2038,2038,435,417898,you make me,231,8.47595444339964,0
2039,2039,81695,63337581,rodrigo y gabriela - ixtapa,1494,13.383682480496287,0
2040,2040,658120,276390503,powers pleasant x joey bada$$ x a$ap ferg - pull up (lyric video),250,13.050383907612165,0
2041,2041,5150,1130785,matt wertz - gun shy (change) [official audio],895,9.769327390849192,0
2042,2042,1837,290999,guaranteed,137,5.517452896464707,0
2043,2043,20,139465,shameless,151,6.553933404025811,0
2044,2044,323003,462327749,gilberto santa rosa - los dos sabemos que hay algo feat. yenny valdez (audio),87,10.539429259325294,0
2045,2045,100135,94346755,inxs - devil inside,2181,16.088423556299432,0
2046,2046,466763,111738671,dion timmer - plug me in,1064,11.175660914551319,0
2047,2047,1006114,466009429,péricles - perturbado (part. marcos & belutti) | videoclipe oficial | cd deserto da ilusão,447,14.099874130280229,0
2048,2048,978,262964,don't,1479,6.643789733147672,0
2049,2049,71760,5429415,silent picture,1475,9.310547632393208,0
2050,2050,13063,4035004,calvin harris - blame (jacob plant remix),1469,11.196555810654193,0
2051,2051,612,1248311,きのこ帝国 - 風化する教室,1774,12.279481087355311,0
2052,2052,29293,6827195,a$ap twelvyy - brothers (audio) ft. smooky margielaa,500,11.210048533135906,0
2053,2053,503036,291320808,tasha cobbs leonard - fill me up (live at passion city church),45,9.234252192022495,0
2054,2054,58,7315,running redux (berrios beats),74,5.53338948872752,0
2055,2055,17087,3653208,lucille (2006 digital remaster),977,8.93958096672031,0
2056,2056,9410,12102435,body police,690,8.547334348328224,0
2057,2057,4711,8482485,courtney marie andrews - 15 highway lines,696,8.601166625192416,0
2058,2058,189,219716,show me mercy,585,9.990719738479,0
2059,2059,0,1390,dear diary,88,3.9512437185814275,0
2060,2060,57144,10514504,don't stop (extended mix),437,9.97529645528256,0
2061,2061,5300,290843,en la cruz (medley),1306,7.604396348796338,0
2062,2062,3256,832208,little may - chemicals (official audio),1167,8.952217101765946,0
2063,2063,2429,684909,gods and punks,1499,8.483636407887394,0
2064,2064,198,285693,"taylor swift - ""bette davis eyes"" - live (speak now world tour) hd & lyrics",2507,11.988488611421197,0
2065,2065,356223,130843885,"vance joy - ""wasted time"" [live from sing sing studios]",1579,12.826568484841998,0
2066,2066,1348,468420,stand still,393,6.660575149839686,0
2067,2067,44218,28911117,go ahead,1499,11.842639199998754,0
2068,2068,4235,1499116,in your eyes,1502,7.252762418053187,0
2069,2069,762109,376194989,jr writer - peso (feat. yurrrn) [#ireallyrap],382,8.470939806898775,0
2070,2070,5312,24794087,the sun - maroon 5,4058,15.136930074729614,0
2071,2071,19869,12169777,eres todo en mi (you're my everything),617,11.26809851882486,0
2072,2072,555179,176409910,"cheat codes & nicky romero - ""sober"" [official audio]",507,13.532581173576974,0
2073,2073,6330984,1855700612,datsik & virtual riot - warriors of the night,346,13.183230793273314,0
2074,2074,64,33818,deep in a net of red,1499,4.852030263919617,0
2075,2075,81931,18149884,rl grime - ucla ft. 24hrs (official audio),143,12.475977637879273,0
2076,2076,1053,453719,mad love,690,9.217216675915616,0
2077,2077,14380,9018685,i smell pussy (explicit),691,11.9298908572486,0
2078,2078,7411,13938116,יצחק קלפטר - היא כל כך יפה,2853,12.216626754468704,0
2079,2079,601202,196599747,"above & beyond feat. marty longstaff ""tightrope""",500,12.807614275664628,0
2080,2080,341,43486,no tomorrow,702,5.7430031878094825,0
2081,2081,7110,3256379,"fell on black days (recorded live at keswick theatre, glenside, pa on april 10, 2011)",675,9.398644000447685,0
2082,2082,10821,676027,safe haven,424,8.037220031133012,0
2083,2083,90732,79495956,"jones - ""indulge"" (live at wfuv)",780,9.58493381641726,0
2084,2084,15017,11889844,travelin’ soldier,823,13.721422930538152,0
2085,2085,19036,8123824,rexx life raj - fiji (audio),395,11.998642489635456,0
2086,2086,301091,174509401,shy glizzy - get it again (feat. dave east) (quiet storm),370,13.89964396423288,0
2087,2087,40729,103584005,fka twigs - kicks,1372,12.157333980034663,0
2088,2088,258,31685,distractions,1500,6.028278520230698,0
2089,2089,10,5233,ah passin',795,3.6635616461296463,0
2090,2090,111,33872,flower,1339,6.695798917058491,0
2091,2091,26208,21672268,"hoy llueve, hoy duele",512,11.322648346447616,0
2092,2092,13373,466054,quero ser justo,1582,5.365976015021851,0
2093,2093,71439,36216982,com truise - propagation,559,11.83589263156127,0
2094,2094,239,41030,hosanna (jesus christ superstar/soundtrack version),698,10.42436251215512,0
2095,2095,3481,2695689,the jet set,1297,8.894807371368625,0
2096,2096,4,983,dejala que sufra,32,3.1780538303479458,0
2097,2097,10505,12700719,southern accents - tom petty & the heartbreakers,3401,13.901653391212298,0
2098,2098,33,44445,evanescence- if you don't mind,2144,10.701670195929955,0
2099,2099,913,353518,father father,690,8.605020901781758,0
2100,2100,2968,655894,swing the big eyes rabbit,1285,7.6760099320288875,0
2101,2101,3016994,3227546806,bon jovi - what do you got?,3009,16.232049676413695,0
2102,2102,1154593,610715038,yellow claw & tropkillaz - assets feat. the kemist [official full stream],1908,15.441269553952328,0
2103,2103,17,10819,shifting,1132,5.902633333401366,0
2104,2104,1755,284621,knobtwister,1395,6.637258031284457,0
2105,2105,3420,1988190,words (remastered),593,7.786551806428712,0
2106,2106,9267,4167892,"anerae veshaughn ft. sanai, calii boii sciit & bleezo - superpredator",31,9.319732748747379,0
2107,2107,2844,326242,pelo telefone,691,5.517452896464707,0
2108,2108,240321,175258960,hold out for love - dj rogers,3123,9.008346579384707,0
2109,2109,6,7566,brothers grinn feat. lj - tik tok(bonkabass radio edition),2495,7.036148493750536,0
2110,2110,1778358,1788173050,silvestre dangond - si mi canto fuera tu encanto (audio),202,14.56382419751654,0
2111,2111,3469,5624884,heat of the moment (from swaecation),228,11.920202264307658,0
2112,2112,11530532,7286870496,"mark mancina - tala returns (from ""moana""/score/audio only)",759,13.274022957016296,0
2113,2113,3508,8388857,scott walker - boy child,3322,11.550693199984906,0
2114,2114,21966,6879600,skinnerbox - gender (axel boman remix),531,8.183676582620658,0
2115,2115,202,72605,emcees smoke crack,1500,7.307202314764738,0
2116,2116,1010,393729,take me higher,458,9.60245002503719,0
2117,2117,93,70,htio bi da me volis,1138,3.091042453358316,0
2118,2118,3266,298671,all the way,396,9.096947684621092,0
2119,2119,2524,970011,ecclesiastes: free my heart,1577,9.135401285311689,0
2120,2120,173,54128,girl watching (2004 digital remaster),1499,7.491645473605133,0
2121,2121,0,132,the shining dragon,33,4.882801922586371,0
2122,2122,23497,102262596,head on (feat. kevin gates),118,11.498045302440778,0
2123,2123,4169,2622806,[love is] one step away,1529,7.879669914604289,0
2124,2124,1833,1664180,"""freedom"" (reprise) | pretty woman: the musical",87,7.820439515262181,0
2125,2125,122,265685,me nace del corazón,1395,3.6109179126442243,0
2126,2126,61,23062,rapper dapper snapper,657,7.8083230503910555,0
2127,2127,481,69525,nations liquidator,1499,5.583496308781699,0
2128,2128,3882,1585283,alfred lion interlude,794,7.9291264873067995,0
2129,2129,73,38443,open wide,690,5.159055299214529,0
2130,2130,2125,1658638,talking behind your back,416,8.335671314792847,0
2131,2131,1778358,1788173050,silvestre dangond - rico yo (mil canciones) (audio),202,14.514252558291053,0
2132,2132,37,2586,melenita de oro,528,3.1780538303479458,0
2133,2133,17770,24898361,might not,270,11.80783138251133,0
2134,2134,1731315,506838194,dennis kruissen - falling in love (ft. langston) [premiere],803,13.205661702875409,0
2135,2135,15952,20045124,the enemy,689,11.415092104621465,0
2136,2136,1100,321607,house carpenter,696,7.1592919047975645,0
2137,2137,641,250661,big river (feat. johnny cash & waylon jennings),1434,8.704170559746386,0
2138,2138,9751,6325070,escríbeme,1488,4.51085950651685,0
2139,2139,18,26988,jingle bells,1704,7.97728198675515,0
2140,2140,40729,103584005,pale saints - a deep sleep for steven,1372,7.507141079727608,0
2141,2141,915257,620153275,future & juice wrld - shorty (wrld on drugs),59,12.238917305559255,0
2142,2142,0,3054803,question mark and the mysterians can't get enough of you baby action,1807,8.4071550862073,0
2143,2143,0,185,lose myself,637,1.6094379124341003,0
2144,2144,847,1430121,fats domino - live 18 - going to the river - .mpg,2538,10.377203034325737,0
2145,2145,0,1079,fire (thomas lizzara & dj jordan remix),1500,5.5254529391317835,0
2146,2146,4356,1983548,focus,325,9.44959346502346,0
2147,2147,4864,1027523,lee foss & infinity ink - till the light (original mix),766,10.717501896825297,0
2148,2148,1720,1650051,better than me,1264,8.68777949199177,0
2149,2149,249,71215,vendran palomas negras,1180,6.994849985833071,0
2150,2150,78760,33559011,hablando claro,1500,9.45100945015621,0
2151,2151,301,66493,polish club - able,262,9.088737550216933,0
2152,2152,17281,18388255,talk 2 u,431,14.369262903756816,0
2153,2153,41457,37369157,alma fiel,474,4.007333185232471,0
2154,2154,48857,21327517,one direction - right now (lyrics),1835,16.729693076318856,0
2155,2155,299,87385,flavor of the month,665,6.889591308354466,0
2156,2156,177,140191,one thousand one nights,1383,5.82600010738045,0
2157,2157,40729,103584005,dead can dance - saltarello,1372,8.454040376410969,0
2158,2158,13454,2963332,the panties,666,9.37526141408997,0
2159,2159,1941,1294444,toco madera,1502,7.21081845347222,0
2160,2160,505,197021,"chatham county line - ""jackie boy"" (official audio)",832,7.832014180505469,0
2161,2161,10513763,7077159728,sia - cheap thrills (le youth remix) [audio] ft. sean paul,983,13.86580054921151,0
2162,2162,402,640174,crickets and cane poles,697,11.667695952676892,0
2163,2163,1936,5466729,rihanna - s & m (dave aude club mix),2885,14.49594780847735,0
2164,2164,154,46916,long shore,599,5.68697535633982,0
2165,2165,23592,880266,dhan dhan ram das gur - miracles,1392,10.399676582049104,0
2166,2166,15,1149,seni ben ellerin olsun diye mi sevdim,1485,1.3862943611198906,0
2167,2167,18560,19598599,no love from oakland,327,9.34687973611501,0
2168,2168,107987,157467519,dollar and a dream iii (explicit),1408,12.930757252088275,0
2169,2169,347,357239,aban,247,8.053251153549096,0
2170,2170,1473523,322582283,hucci & stooki sound - ball so hard,2238,16.37890794250785,0
2171,2171,3316,1735439,4 da ladies,1518,8.279950715722526,0
2172,2172,6717,4933252,in the meantime,325,8.780787468338929,0
2173,2173,736725,614524789,"sigala, paloma faith - lullaby (audio)",297,15.035418815817197,0
2174,2174,0,343,grab and reform,161,5.66988092298052,0
2175,2175,31578,6097735,christian smith - subzero (kenny glasgow remix) [tronic],742,7.902487437162855,0
2176,2176,668,36344,tava por aí,1207,5.6240175061873385,0
2177,2177,4283,11437173,coldplay - a rush of blood to the head (live 2003) hq,3478,9.830755556370029,0
2178,2178,1685,286962,land of talk - loving,614,10.719383198355127,0
2179,2179,3386051,2199123055,yandel - déjame explorar (cover audio) ft. french montana,1137,13.647392452886649,0
2180,2180,365811,425287478,eric church - holdin' my own,784,14.212081563880002,0
2181,2181,157,73345,hot sauce,1467,5.823045895483019,0
2182,2182,9,1651,secret eyes,1395,4.356708826689592,0
2183,2183,34727,46127938,jordan davis - tough to tie down (audio),269,13.132444392787209,0
2184,2184,481,69525,one world wide dub,1500,4.584967478670572,0
2185,2185,92243,37447616,don broco - tightrope (official audio stream),318,11.526542333179322,0
2186,2186,36846,25799031,you'll never find another love like mine,1500,11.070147821978084,0
2187,2187,3624,139369,if 6 was 9,143,4.787491742782046,0
2188,2188,27157,36017603,thank you master (for my soul),1568,6.152732694704104,0
2189,2189,3836,2401815,the highwaymen - i still miss someone (live) [audio] (pseudo video),964,10.784234004885391,0
2190,2190,559,344829,why you been gone so long,1500,11.113432488132354,0
2191,2191,19,7462,melegna,884,5.198497031265826,0
2192,2192,295768,41674141,middle of nowhere,1163,10.408797995614009,0
2193,2193,4615,1357730,god is the greatest,277,7.80994708647679,0
2194,2194,1258915,348463586,lil durk - spin the block ft future (official audio),115,14.283071832087403,0
2195,2195,31290,11551667,in between (lyrics) - julian lennon 'everything changes' the videos,1468,9.36082720525012,0
2196,2196,15122554,2948623070,hope,276,17.843914247324214,0
2197,2197,27168,27770359,woo hah!! got you all in check,1485,12.24848058177975,0
2198,2198,42,9574,dolores,592,4.330733340286331,0
2199,2199,590977,100551392,she,1500,11.88093097491801,0
2200,2200,350,77519,ne me quitte pas,672,5.746203190540153,0
2201,2201,444,383603,your woman,1473,12.75637087379908,0
2202,2202,5825,613333,groupie,1500,6.135564891081739,0
2203,2203,1106,1310924,sambomaster-zetsubo to yokubo to otokonoko to onnanoko,3210,8.895081531754167,0
2204,2204,1100,321607,jerusalem ridge,696,7.078341579557671,0
2205,2205,1890151,728747959,a boogie wit da hoodie - deja vu feat. j alvarez [official audio],180,13.717586765648411,0
2206,2206,4,2863,santa claus de noche vendrá (santa claus is com..),1063,4.653960350157523,0
2207,2207,738,86454,don't be a rude boy,165,4.189654742026425,0
2208,2208,14012149,10851861556,j. balvin - veneno (audio oficial),850,13.638467843532727,0
2209,2209,5471,1748539,best@it,1502,7.437206366871292,0
2210,2210,1819157,758874576,"melanie fiona - ""wrong side of a love song"" live (studio session)",2323,13.361600726015297,0
2211,2211,1078,438557,take away,997,8.186742787113518,0
2212,2212,1737,1220759,bridges instead of walls,691,6.317164686747284,0
2213,2213,3865,1992317,building steam with a grain of salt,590,10.125710680390595,0
2214,2214,839,2759253,the beach boys- cool cool water,3298,12.21073675165705,0
2215,2215,46,8276,all this life going down,697,6.406879986069314,0
2216,2216,2759,801869,intro (robert glasper x kaytranada),249,9.381769487603714,0
2217,2217,216570,208996045,"bell x1 - ""the upswing"" | the ray d'arcy show | rté one",975,9.528139343331775,0
2218,2218,138,21972,mother's advice,1304,6.472346294500901,0
2219,2219,31,107828,part time suicide,258,3.2188758248682006,0
2220,2220,36,39659,i want,292,7.4821189235521155,0
2221,2221,4,80,snack vibes (intro),835,2.302585092994046,0
2222,2222,50567,20904161,gin wigmore - don't stop (the old queens head session),2090,11.630486253709373,0
2223,2223,10,226472,daddy yankee machucando live ronka.net,4742,12.330363349196146,0
2224,2224,13373,466054,o império da lei,1582,5.484796933490655,0
2225,2225,753,703537,bj's intro,214,9.460086905084927,0
2226,2226,33964,13898496,miss sarajevo (2005 live from milan),693,6.124683390894205,0
2227,2227,6656,1763254,thereâll be some changes made,887,5.062595033026967,0
2228,2228,89012,102529784,end,674,11.7570709241561,0
2229,2229,1902385,167873009,the 1975 - menswear,1930,15.642176640291192,0
2230,2230,12380061,7875254995,the chainsmokers - don't let me down (dom da bomb & electric bodega mixshow remix) [audio],928,15.283726092105645,0
2231,2231,674,162491,lazy jesus,292,6.234410725718371,0
2232,2232,7,1381,pa los morillo,649,3.4657359027997265,0
2233,2233,123,6903,prophet live,1395,5.4638318050256105,0
2234,2234,2,149,la madrugada,1395,2.6390573296152584,0
2235,2235,904,265702,fountain of youth,676,6.073044534100405,0
2236,2236,84,45662,wait for life,691,5.683579767338681,0
2237,2237,252,21541,style,1158,5.176149732573829,0
2238,2238,0,24980100,astor piazzolla - libertango (1977),414,11.700085298404431,0
2239,2239,646400,543710884,keith urban - same heart,230,10.809020627757324,0
2240,2240,31380,31379978,i've forgotten everything,983,7.83002808253384,0
2241,2241,122724,61861005,matt maher - clean heart (official audio),444,11.419844797954187,0
2242,2242,97,87979,funeral,298,8.986446539271268,0
2243,2243,69636,157246195,pedro capó - será que no me amas (audio),493,11.204292105765516,0
2244,2244,10520,6692536,tar baby,691,9.017847259860732,0
2245,2245,1617,804955,clone me,655,10.388779960503847,0
2246,2246,150,17762,"the ghetto (feat. zoser, marvin scruggs & onemanarmy)",514,6.7226297948554485,0
2247,2247,10901,6069301,edgar allan poet,53,9.19023970026918,0
2248,2248,1088,78202,iyat ninhay / jaguar (a great desert i saw),678,5.877735781779639,0
2249,2249,36,43912,no,688,5.2574953720277815,0
2250,2250,53,11872,looking for a rainbow,1477,4.927253685157205,0
2251,2251,14804,8401748,fight fire with fire (feat. ho99o9),68,10.303169302555226,0
2252,2252,45,184076,katy perry - waking up in vegas (jason nevins electrotec dub) (malevika's cover),3406,8.218247926685745,0
2253,2253,23836,14535180,satin jackets feat. marble sounds - find out,979,9.456497077599392,0
2254,2254,7691,12550862,the gist,54,8.507142855562735,0
2255,2255,44275,15354456,oh me oh my (i'm a fool for you baby),1500,11.16713393834768,0
2256,2256,12371,14413622,while you count sheep,431,8.678631537293768,0
2257,2257,39638,30890663,get loose,137,7.007600613951853,0
2258,2258,29,739,polityka,122,3.2188758248682006,0
2259,2259,177527,116284091,la fiera de ojinaga -imposible es terminar (audio original),234,10.74203293578543,0
2260,2260,239025,68712911,joshua hyslop - stand your ground,289,11.024611214832996,0
2261,2261,48560,31317304,아무도 모르는 이야기 untold story,60,9.276596167753247,0
2262,2262,2600,326292,energia bom bom,1285,5.303304908059076,0
2263,2263,3286,433524,trodding,1499,7.316548177182976,0
2264,2264,60899,35491363,tom petty and the heartbreakers - i need you (taken from concert for george),311,12.750148308783864,0
2265,2265,7338,3939421,the judds - why not me,2955,13.688797013759135,0
2266,2266,2980,2543191,i swear,1502,10.472487740353191,0
2267,2267,1888,1320753,bonecrusher,691,9.25320827220336,0
2268,2268,4436,1324565,inc. - careful,2064,11.415334686576763,0
2269,2269,9907,3792788,jon bellion - ooh (feat. christianne jensen),1545,13.60872252300963,0
2270,2270,4989,6782313,karunesh - calling wisdom,3781,12.890451496398263,0
2271,2271,8,3022,aguinaldo puertorriqueño,1551,6.270988431858299,0
2272,2272,5712,5249774,stomp,1500,9.20653313363323,0
2273,2273,1982506,1105874395,2 chainz - dedication (audio),1011,13.734951050105858,0
2274,2274,14012149,10851861556,j balvin - trankila (live at the year in vevo),1094,13.089621153448494,0
2275,2275,59,513795,glad and sorry,1201,9.002331708246244,0
2276,2276,3015,1439056,i luv,1273,9.474932921202932,0
2277,2277,345,619098,the mars volta-eriatarka,2655,11.506696102718887,0
2278,2278,23431,7751817,uhh ahh,659,10.608044394647637,0
2279,2279,6477,401987,desaluz,1180,6.352629396319567,0
2280,2280,826,56553,but not for me (pero no para mi),672,4.382026634673881,0
2281,2281,139,16007,head 2 (main mix),375,2.833213344056216,0
2282,2282,107,16015,you're your worst enemy,213,4.948759890378168,0
2283,2283,32887,31615071,jb stomp down (skit),1500,10.915579252849069,0
2284,2284,15818,10427590,"mickey factz ""dreamland""",180,5.978885764901122,0
2285,2285,14183,5559667,greeting,294,9.345570321236286,0
2286,2286,8885715,4828037786,[iz*one - o' my! + outro] debut stage | m countdown 181101 ep.594,46,14.431116108879197,0
2287,2287,1116,1668075,redeemed,195,8.458716261657262,0
2288,2288,589991,243256080,same song & dance (edited),691,10.237778841189767,0
2289,2289,29230,28935719,succeed in love (soulshifters cut),170,1.791759469228055,0
2290,2290,32751,24664120,never say goodbye (feat. yoon dohyun),1294,11.62563788899868,0
2291,2291,8706,4912215,family reunion,1500,10.072512770162733,0
2292,2292,967745,1032022274,shania twain - who's gonna be your girl (audio),444,12.296817876336846,0
2293,2293,4651,6852260,damien rice - grey room [con subtitulos],3222,11.974594457425907,0
2294,2294,5142,1433229,ferdinand weber - nobody,221,8.222016437202196,0
2295,2295,183,48485,the league of endangered oddities,599,6.220590170099739,0
2296,2296,124,43044,when it comes down,283,7.746732907753622,0
2297,2297,859,173002,una razón,194,5.0106352940962555,0
2298,2298,40,15797,jambalaya,1133,8.837826364007704,0
2299,2299,557680,224721199,g herbo - everything ft lil uzi vert (official audio),479,15.747789363831446,0
2300,2300,7557,3295704,what's wrong (go away),690,10.46070045585524,0
2301,2301,1944,2531698,hacer el amor,920,8.148156439921625,0
2302,2302,183,325849,11 - sentimental girl,709,6.2878585601617845,0
2303,2303,932977,674732832,kid rock - slow my roll,1364,11.967263273524152,0
2304,2304,770,189789,dominate me,53,10.028268269433434,0
2305,2305,363,119614,sombrero de lado,515,11.080448807615214,0
2306,2306,55546,48602538,leave a message,1502,12.141800755510033,0
2307,2307,6731,12142334,van halen- runnin' with the devil,3516,16.31222027667136,0
2308,2308,33961,27846437,lameen,451,7.779885115070522,0
2309,2309,5148,1792475,angelia,622,8.850230965588816,0
2310,2310,14369,1525529,patrik and the small guy / throw your hands up (basshunter remix),1500,8.059908334578276,0
2311,2311,6243,525266,paddy mccarthy (instrumental),642,7.951559331155252,0
2312,2312,61755,34798494,ojalá,479,14.499767840213664,0
2313,2313,37066,30430469,"keep it movin' (feat. rampage the last boy scout, dinco, milo and charlie brown)",1485,10.94385259951221,0
2314,2314,24,207193,girl,228,7.437206366871292,0
2315,2315,2051,967936,what is this thing called love,678,8.297543529356284,0
2316,2316,4,186,intro,1237,2.3978952727983707,0
2317,2317,27213,25038781,pan con bacalao,744,2.8903717578961645,0
2318,2318,632517,779419981,"pressure - grown man cry ""2017 release""",574,10.103976413285531,0
2319,2319,4,80,deloox,835,1.3862943611198906,0
2320,2320,72,12168,relapse,1138,5.062595033026967,0
2321,2321,2682,1808215,i'm hangin' on,1392,7.107425474110705,0
2322,2322,1057,347874,forever,1500,8.656259239539235,0
2323,2323,41598,25103718,la mafia muere,688,11.556827511257357,0
2324,2324,13773,5453028,even the skies are blue,690,9.07015834137632,0
2325,2325,2,1052,undying sun (extended mix),204,4.23410650459726,0
2326,2326,5177,22521848,deepest part of me (interlude),1172,11.726729538822342,0
2327,2327,632,191925,slimcase – otunba lamba (prod by cracker),185,11.011967660402588,0
2328,2328,21,18472,zenzile & jamika - love child,1003,6.835184586147301,0
2329,2329,3440,1160287,feelings,1453,10.401987526611482,0
2330,2330,37274,5744756,ookay -  thief (zerb remix),775,10.717878440381437,0
2331,2331,23170452,4049326035,marshmello & logic - everyday (audio),290,17.494336140864924,0
2332,2332,45,25231,mobties (feat. don flamingo),376,7.429520842786462,0
2333,2333,365,13539,cognitive divergence,1453,5.707110264748875,0
2334,2334,74839,27082425,robert plant - dance with you tonight | official audio,430,11.471988880551468,0
2335,2335,1164,710876,the man,189,6.056784013228625,0
2336,2336,88,48782,"hold it, buster!! ~battle of rap~ - spyar",137,7.142827401161621,0
2337,2337,70,12076,long body,691,3.713572066704308,0
2338,2338,11014,14488766,santifica tus escapularios - daddy yankee (barrio fino),3394,11.978280807651457,0
2339,2339,1914,762128,without warning,157,3.9889840465642745,0
2340,2340,2010,133645,como un angel,394,4.68213122712422,0
2341,2341,382,74012,puerto de santa maría (alegrías),1391,5.25227342804663,0
2342,2342,19048668,10073721264,ariana grande - intro (audio),1095,15.21714638468949,0
2343,2343,0,373,chakra awakening,172,1.3862943611198906,0
2344,2344,235069,35368663,notaker - too smooth (feat. grey mttr) [monstercat release],328,11.956796852106116,0
2345,2345,387,97656,"from a pirate radio sermon, 1989",1273,6.61472560020376,0
2346,2346,33964,13898496,desert of our love,641,5.662960480135946,0
2347,2347,262909,183749012,kamaya painters - outstream,1370,8.10832229017324,0
2348,2348,3,3240,balança a pança,1488,3.6109179126442243,0
2349,2349,454,485701,blinded,529,9.043340831280013,0
2350,2350,6017,5740395,"california (feat. ricc jaymes, dj bobby b & co co)",1428,9.341280911236778,0
2351,2351,93,31874,how good you got it,500,5.746203190540153,0
2352,2352,50,10844,equally,1264,5.5134287461649825,0
2353,2353,11,935,me gusta regar las plantas (feat. dúo karma),245,3.9889840465642745,0
2354,2354,96153,18426131,si no te hubiera conocido,690,9.879143629146611,0
2355,2355,2413749,865583660,daft punk - touch (official audio) ft. paul williams,1757,15.64746846734296,0
2356,2356,71439,36216982,dabrye - lil mufukuz (feat. doom),328,9.040500592684284,0
2357,2357,3059,1879289,why you follow me,511,9.254165851516213,0
2358,2358,19673318,5371838607,oneeva - platform 9 [ncs release],592,14.466678303594836,0
